Country,CountryCode,Region,IncomeGroup,Year,RPCO2Change,GDPChange,Recession
Austria,AUT,Europe & Central Asia,High income,2015,0.034311144,-0.145781392,0
Austria,AUT,Europe & Central Asia,High income,2016,0.012507355,0.024871721,0
Austria,AUT,Europe & Central Asia,High income,2017,0.037498287,0.047478599,0
Austria,AUT,Europe & Central Asia,High income,2018,-0.041781267,0.085432665,1
Austria,AUT,Europe & Central Asia,High income,2019,0.026610815,-0.026042485,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1991,-0.015043901,-0.022699784,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1992,0.098062359,-0.440844734,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1993,-0.138297005,-0.216427601,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1994,-0.133504515,-0.176659833,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1995,-0.205901676,-0.08944806,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1996,-0.062128144,0.030243444,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1997,-0.046016566,0.235460624,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1998,0.062424216,0.111446396,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1999,-0.0977424,0.021331395,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2000,0.032757331,0.141496924,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2001,-0.024186005,0.074166694,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2002,0.029493017,0.084408353,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2003,0.033225678,0.157995568,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2004,0.047390231,0.182613568,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2005,0.068840583,0.510419353,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2006,0.140644138,0.566825946,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2007,-0.221185292,0.557343489,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2008,0.163903922,0.447408472,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2009,-0.101379666,-0.111991638,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2010,-0.038414044,0.180294514,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2011,0.076480154,0.230520318,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2012,0.062854413,0.042644866,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2013,0.004744644,0.050619983,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2014,0.04999586,0.0019752,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2015,0.006039906,-0.302991748,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2016,0.002144733,-0.294450956,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2017,-0.02093459,0.068634093,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2018,0.027137145,0.14293204,1
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2019,0.06219709,0.011339052,1
Belgium,BEL,Europe & Central Asia,High income,1962,0.057390592,0.065416762,0
Belgium,BEL,Europe & Central Asia,High income,1963,0.078129142,0.067083029,0
Belgium,BEL,Europe & Central Asia,High income,1964,-0.020083937,0.108677503,0
Belgium,BEL,Europe & Central Asia,High income,1965,0.017158218,0.07859023,0
Belgium,BEL,Europe & Central Asia,High income,1966,-0.002222038,0.066480531,0
Belgium,BEL,Europe & Central Asia,High income,1967,0.021544549,0.065901209,0
Belgium,BEL,Europe & Central Asia,High income,1968,0.103171247,0.065045128,0
Belgium,BEL,Europe & Central Asia,High income,1969,0.042673796,0.106067491,0
Belgium,BEL,Europe & Central Asia,High income,1970,0.016184894,0.125223324,0
Belgium,BEL,Europe & Central Asia,High income,1971,-0.032830177,0.11462382,0
Belgium,BEL,Europe & Central Asia,High income,1972,0.076355,0.242854817,0
Belgium,BEL,Europe & Central Asia,High income,1973,0.061249936,0.279079601,0
Belgium,BEL,Europe & Central Asia,High income,1974,-0.026608267,0.169933149,1
Belgium,BEL,Europe & Central Asia,High income,1975,-0.097272888,0.168750137,1
Belgium,BEL,Europe & Central Asia,High income,1976,0.06447605,0.080829649,0
Belgium,BEL,Europe & Central Asia,High income,1977,-0.026821519,0.163453249,0
Belgium,BEL,Europe & Central Asia,High income,1978,0.073304466,0.22105532,0
Belgium,BEL,Europe & Central Asia,High income,1979,0.032014071,0.147801913,0
Belgium,BEL,Europe & Central Asia,High income,1980,-0.035415662,0.089189819,0
Belgium,BEL,Europe & Central Asia,High income,1981,-0.083524637,-0.174222609,0
Belgium,BEL,Europe & Central Asia,High income,1982,-0.052370763,-0.120395855,0
Belgium,BEL,Europe & Central Asia,High income,1983,-0.135778873,-0.053257085,0
Belgium,BEL,Europe & Central Asia,High income,1984,0.037200216,-0.043969613,1
Belgium,BEL,Europe & Central Asia,High income,1985,-0.00916486,0.034709753,1
Belgium,BEL,Europe & Central Asia,High income,1986,-0.015745609,0.390731699,0
Belgium,BEL,Europe & Central Asia,High income,1987,0.002168709,0.243697757,0
Belgium,BEL,Europe & Central Asia,High income,1988,-0.027738347,0.08293167,0
Belgium,BEL,Europe & Central Asia,High income,1989,0.070674813,0.008173214,0
Belgium,BEL,Europe & Central Asia,High income,1990,0.126560044,0.246614119,1
Belgium,BEL,Europe & Central Asia,High income,1991,0.025540319,0.02142123,1
Belgium,BEL,Europe & Central Asia,High income,1992,-0.007085632,0.110778258,1
Belgium,BEL,Europe & Central Asia,High income,1993,-0.008682195,-0.046579424,1
Belgium,BEL,Europe & Central Asia,High income,1994,0.027771593,0.08636799,0
Belgium,BEL,Europe & Central Asia,High income,1995,0.009129925,0.173710148,0
Belgium,BEL,Europe & Central Asia,High income,1996,0.028105797,-0.032528926,1
Belgium,BEL,Europe & Central Asia,High income,1997,-0.042432132,-0.097077494,0
Belgium,BEL,Europe & Central Asia,High income,1998,0.050203689,0.020849544,0
Belgium,BEL,Europe & Central Asia,High income,1999,-0.042296969,-0.003716418,0
Belgium,BEL,Europe & Central Asia,High income,2000,0.016167542,-0.087257024,0
Belgium,BEL,Europe & Central Asia,High income,2001,-0.005133629,-0.002012765,0
Belgium,BEL,Europe & Central Asia,High income,2002,0.006296546,0.082295753,0
Belgium,BEL,Europe & Central Asia,High income,2003,0.011008028,0.229034376,0
Belgium,BEL,Europe & Central Asia,High income,2004,0.00413195,0.156164467,0
Belgium,BEL,Europe & Central Asia,High income,2005,-0.024405861,0.04048146,0
Belgium,BEL,Europe & Central Asia,High income,2006,-0.013973479,0.051003648,0
Belgium,BEL,Europe & Central Asia,High income,2007,-0.027517648,0.144551304,0
Belgium,BEL,Europe & Central Asia,High income,2008,-0.002434102,0.086844677,1
Belgium,BEL,Europe & Central Asia,High income,2009,-0.103653896,-0.073239985,1
Belgium,BEL,Europe & Central Asia,High income,2010,0.06327687,-0.009906495,0
Belgium,BEL,Europe & Central Asia,High income,2011,-0.083055922,0.072644097,0
Belgium,BEL,Europe & Central Asia,High income,2012,-0.024915766,-0.056504593,0
Belgium,BEL,Europe & Central Asia,High income,2013,0.002398243,0.046371215,0
Belgium,BEL,Europe & Central Asia,High income,2014,-0.057103628,0.020448919,0
Belgium,BEL,Europe & Central Asia,High income,2015,0.043073691,-0.140642688,0
Belgium,BEL,Europe & Central Asia,High income,2016,-0.011629871,0.024207151,0
Belgium,BEL,Europe & Central Asia,High income,2017,-0.003513473,0.05260372,0
Belgium,BEL,Europe & Central Asia,High income,2018,0.007556698,0.076719861,1
Belgium,BEL,Europe & Central Asia,High income,2019,-0.004979231,-0.024429089,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1981,0.036714627,-0.001781373,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1982,0.121835096,-0.02944799,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1983,0.002416628,-0.145776852,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1984,-0.03349242,0.05977895,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1985,0.02500319,-0.024965732,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1986,0.02186625,0.180656822,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1987,0.001106543,0.385712067,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1988,-0.047766816,-0.19822751,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1989,-0.004960114,-0.013686525,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1990,-0.113124423,-0.044606406,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1991,-0.201650387,-0.464306613,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1992,-0.068952898,-0.043978848,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1993,0.011668128,0.054676024,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1994,-0.02760455,-0.10150836,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1995,0.029114414,0.966301289,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1996,0.00678584,-0.349017931,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1997,-0.038665076,-0.07394806,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1998,-0.046294186,0.337164151,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,1999,-0.129614357,-0.088269775,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2000,-0.022966409,-0.023181876,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2001,0.081869581,0.09231841,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2002,-0.056219761,0.181851995,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2003,0.091898555,0.299356248,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2004,-0.018589272,0.246446027,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2005,0.021901957,0.150514656,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2006,0.024454784,0.159784091,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2007,0.074103666,0.301136018,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2008,-0.029803782,0.234597565,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2009,-0.153584579,-0.038193267,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2010,0.045640963,-0.025160434,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2011,0.111048655,0.146353384,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2012,-0.090808812,-0.052958477,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2013,-0.117882478,0.035057486,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2014,0.059082088,0.028965774,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2015,0.066969114,-0.104220479,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2016,-0.058939712,0.069858819,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2017,0.047436922,0.104019314,0
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2018,-0.0832239,0.131226059,1
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2019,-0.035478054,0.042472373,1
Bahrain,BHR,Middle East & North Africa,High income,1981,0.080892608,0.085657799,0
Bahrain,BHR,Middle East & North Africa,High income,1982,0.153978495,0.019083314,0
Bahrain,BHR,Middle East & North Africa,High income,1983,-0.16362281,-0.002633065,0
Bahrain,BHR,Middle East & North Africa,High income,1984,0.118983957,0.017985289,1
Bahrain,BHR,Middle East & North Africa,High income,1985,0.107128634,-0.09216854,1
Bahrain,BHR,Middle East & North Africa,High income,1986,0.080215827,-0.191249487,0
Bahrain,BHR,Middle East & North Africa,High income,1987,0.037962038,0.072923535,0
Bahrain,BHR,Middle East & North Africa,High income,1988,0.063207313,0.053427147,0
Bahrain,BHR,Middle East & North Africa,High income,1989,-0.035067814,0.009066343,0
Bahrain,BHR,Middle East & North Africa,High income,1990,0.058773571,0.062020245,1
Bahrain,BHR,Middle East & North Africa,High income,1991,-0.044339791,0.061753738,1
Bahrain,BHR,Middle East & North Africa,High income,1992,-0.082788677,0.002990233,1
Bahrain,BHR,Middle East & North Africa,High income,1993,0.343571297,0.067758108,1
Bahrain,BHR,Middle East & North Africa,High income,1994,0.009983653,0.044577,0
Bahrain,BHR,Middle East & North Africa,High income,1995,0.002131117,0.024329139,0
Bahrain,BHR,Middle East & North Africa,High income,1996,0.054272961,0.016163855,1
Bahrain,BHR,Middle East & North Africa,High income,1997,0.108925192,0.012087816,0
Bahrain,BHR,Middle East & North Africa,High income,1998,0.062345552,-0.05584109,0
Bahrain,BHR,Middle East & North Africa,High income,1999,-0.020550932,0.03228643,0
Bahrain,BHR,Middle East & North Africa,High income,2000,0.044789245,0.310997084,0
Bahrain,BHR,Middle East & North Africa,High income,2001,-0.250946869,-0.056329184,0
Bahrain,BHR,Middle East & North Africa,High income,2002,0.127164289,0.014107108,0
Bahrain,BHR,Middle East & North Africa,High income,2003,0.056902932,0.089827682,0
Bahrain,BHR,Middle East & North Africa,High income,2004,0.066295979,0.114224662,0
Bahrain,BHR,Middle East & North Africa,High income,2005,0.107399769,0.133323158,0
Bahrain,BHR,Middle East & North Africa,High income,2006,-0.019336292,0.075078515,0
Bahrain,BHR,Middle East & North Africa,High income,2007,0.378471094,0.086439176,0
Bahrain,BHR,Middle East & North Africa,High income,2008,0.108793027,0.099634633,1
Bahrain,BHR,Middle East & North Africa,High income,2009,-0.0533958,-0.16086635,1
Bahrain,BHR,Middle East & North Africa,High income,2010,0.034782525,0.070584798,0
Bahrain,BHR,Middle East & North Africa,High income,2011,-0.015069597,0.086482424,0
Bahrain,BHR,Middle East & North Africa,High income,2012,-0.045714123,0.050639664,0
Bahrain,BHR,Middle East & North Africa,High income,2013,0.14122331,0.046078015,0
Bahrain,BHR,Middle East & North Africa,High income,2014,-0.001251135,0.009905441,0
Bahrain,BHR,Middle East & North Africa,High income,2015,0.048935115,-0.094251221,0
Bahrain,BHR,Middle East & North Africa,High income,2016,-0.039012084,-0.001132554,0
Bahrain,BHR,Middle East & North Africa,High income,2017,0.043757657,0.05018031,0
Bahrain,BHR,Middle East & North Africa,High income,2018,-0.035911514,0.010448209,1
Bahrain,BHR,Middle East & North Africa,High income,2019,0.08735198,-0.020302547,1
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1995,0.06191508,0.528077926,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1996,0.245582962,0.518223106,1
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1997,0.973661163,0.327933836,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1998,0.261320487,0.121681837,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1999,-0.020599085,0.135483943,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2000,0.325853423,0.172582136,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2001,-0.031932447,0.042948187,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2002,0.068518763,0.155724265,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2003,0.012530939,0.257487045,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2004,0.077508135,0.265313014,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2005,0.037738512,0.058828497,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2006,0.083562093,0.146248466,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2007,0.005033238,0.22738494,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2008,0.142169498,0.214042145,1
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2009,0.028982172,-0.073901954,1
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2010,0.02963467,-0.016795273,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2011,0.123693446,0.098593984,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2012,-0.068390145,-0.061642151,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2013,-0.015142673,0.073819896,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2014,-0.114217761,0.038632878,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2015,-0.04403194,-0.113020372,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2016,0.177252552,0.056566473,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2017,0.002697525,0.080066757,0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2018,0.013518659,0.12560607,1
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2019,0.205332294,0.005982373,1
Belarus,BLR,Europe & Central Asia,Upper middle income,1991,-0.067919815,-0.168999017,1
